-0.023425758	-0.05453275	0.22000766	0.26876524	-0.21449293	-0.22379279	0.18335538	-0.32419282	0.12490294	-0.13971213	0.08070234	-0.13729367	0.23538871	0.3082024	-0.18307123	-0.1659395	-0.33024102	-0.026179051	-0.16459148	-0.32045758	0.31067747	0.058457486	-0.13340235	0.24448015	-0.32264856	-0.14982422	-0.08411102	-0.047313858	0.014191803	-0.12305614	-0.053477883	-0.048858944	-0.1695854	0.24115488	0.1409418	-0.20403829	0.27213612	0.1252143	-0.17805097	0.030881258
0.18991168	0.21548347	0.24503908	0.18018478	-0.022209385	-0.20475137	-0.22374721	0.24600348	0.24307024	-0.26368886	0.15807769	0.153321	-0.14150096	0.07001092	-0.21078832	0.18147448	-0.33906132	-0.19863021	-0.14012367	-0.1551279	-0.29939368	-0.33608067	0.05126959	0.23809628	-0.15074494	0.15556277	0.16470347	0.099388935	-0.30058202	0.21911405	0.06363402	-0.09679842	-0.09511555	-0.3297222	0.08097566	0.24146655	-0.09133652	-0.010348469	0.2339671	0.011091457
0.124687694	0.22622949	-0.22297587	0.28920874	-0.25861832	0.15471664	-0.35486916	-0.17985807	-0.111108616	-0.13222615	0.23814002	0.14249212	0.21706283	0.084016226	-0.23845723	-0.1947899	-0.32118356	-0.0963274	-0.33950073	-0.3075067	0.28432032	0.20265032	0.03156983	-0.24946521	-0.38481125	-0.02618453	-0.11996823	0.2627865	-0.27006105	0.18347307	-0.12625948	0.24004984	0.21586221	-0.07481648	0.21119581	0.0981707	-0.1285309	-0.27021405	0.28325364	0.0090264175
0.17357683	-0.024984669	0.21513313	0.11780238	0.26115507	0.03541983	-0.16437638	0.23735127	-0.05004602	0.20833279	0.23645449	0.2660044	0.16038954	-0.08185883	-0.29051736	0.23399091	0.25565907	0.24322633	0.14302577	0.07164806	-0.06771624	-0.280359	0.2664443	0.08742963	-0.01962638	-0.3219294	-0.18571733	0.02433144	-0.36512733	-0.13765644	-0.4003457	-0.4641277	-0.07933038	0.095438324	-0.0925234	-0.3952639	0.16464284	-0.08679398	-0.11392497	0.020689918
-0.05563061	-0.03076743	-0.1555088	-0.3067671	0.090160154	0.17251702	-0.3894483	-0.1736243	-0.2584197	-0.32591859	-0.16675411	-0.12163072	-0.03410313	-0.09483444	-0.178938	-0.34446195	0.07100452	-0.08281921	0.20686723	0.19805385	-0.29408586	-0.2913513	0.18341927	0.24567637	0.16270442	-0.0012050816	0.28256607	0.24074887	0.13314623	0.031692337	-0.0053386195	0.07266975	0.21557887	0.1452322	0.12540562	0.021111965	0.24124572	0.20388848	0.19419351	-0.13714871
-0.15927213	0.13039659	-0.28755897	0.032298718	0.010264109	-0.077172674	-0.22402899	0.056551795	-0.26260078	-0.2746942	-0.15673058	-0.26750374	-0.18163279	0.20394807	-0.029589197	-0.07430364	0.20064877	-0.26512685	-0.26875243	-0.08433858	0.06694754	0.17479397	-0.21031949	0.26271844	0.19601977	-0.09937602	0.052467044	0.10926544	-0.1372895	0.20856932	0.16907196	0.13300186	0.06276164	-0.14694901	-0.013869389	0.14569864	0.052844644	0.31874967	0.015019602	-0.19826216
0.20987259	0.05109196	0.19219616	-0.22120592	-0.055986654	-0.22848222	0.12279101	-0.114840694	-0.120437585	-0.23276949	-0.19527711	0.068220474	0.02457676	-0.2345115	0.0710186	-0.28918234	0.23543859	-0.2066396	0.25072023	-0.09999265	-0.023616621	0.051348448	0.022124626	0.048712693	-0.2522286	0.33346885	-0.22061996	0.35696155	-0.060441386	0.20190272	0.085508615	0.047906313	-0.1666344	0.18103628	0.22905104	0.19215354	-0.1451333	-0.3506175	0.17489444	0.13410597
-1.6863854E-4	0.14005163	-0.054596674	0.18986335	-0.2957325	0.20832334	0.12816064	0.031664286	-0.26426387	-0.15220946	0.26355186	0.3289218	-0.24860266	0.23225775	0.28437206	0.07602567	0.094309084	-0.106017694	-0.22084731	-0.28257832	-0.235655	0.2236116	0.08652487	0.22640221	-0.2604251	0.25052345	-0.4241717	0.2613132	0.31563735	-0.21796876	-0.32717913	-0.2017401	-0.16468644	0.15296829	0.16279371	0.11464717	0.054138977	-0.41468522	-0.23720703	0.122471265
-0.051176824	-0.112256296	-0.020987181	-0.09113392	-0.11486315	-0.32909504	-0.25089666	-0.13591696	-0.19734325	0.31349382	0.0013512108	0.10091326	0.11818716	-0.21994492	0.010367571	0.16082282	-0.010084838	0.11214938	0.2946387	-0.043648798	0.175099	0.27374882	-0.26776004	-0.0011520812	-0.10738432	-0.12289476	-0.3033387	-0.13851178	-0.28204057	0.08210675	-0.11473788	0.097883776	-0.007841914	-0.41727355	-0.47977698	-0.38706747	-0.39742637	-0.27158102	-0.2505135	0.1573038
-0.19611974	-0.23394214	0.0960239	-0.2546143	-0.07315396	-0.2209868	0.17504293	-0.21955001	0.042396754	0.040772524	0.10196495	-0.21848463	-0.08141537	-0.3052091	0.048147492	0.1586332	-0.25574863	-0.24893843	0.07902862	-0.09445314	0.026252516	-0.3533687	-0.32372922	-0.33567142	-0.15844499	0.01063282	-0.13820532	0.1634673	0.29850394	-0.15470739	-0.20440774	0.1329275	0.07100351	0.19200355	0.30596834	0.037457738	0.041909065	-0.076507494	0.23291181	0.15821394
0.08155363	-0.10506101	0.13462497	-0.26468772	0.21337941	0.009110281	-0.13539079	-0.03155613	-0.2410618	-0.2866161	0.24436755	-0.24237245	0.03594403	-0.16118865	-0.23600507	-0.28383192	-0.029547641	-0.2074186	0.065352164	0.119152956	-0.32136407	-0.3003535	0.07942223	-0.12358839	-0.02746782	-0.1064728	0.1115157	0.31688312	0.06950263	0.15449642	0.2106583	0.22706512	0.080929615	0.15675884	-0.054399367	-0.11758302	-0.04778064	0.3338234	-0.12539965	0.21622239
0.23494795	0.03731749	0.05695503	0.17146991	0.11173745	0.1503601	-0.31620625	0.29602876	0.01837145	0.25973806	-0.3094177	-0.07973425	0.23239443	-0.26791692	-0.07947607	-0.25701532	-0.12168181	-0.013442394	-0.26324424	-0.20696227	0.2917109	-0.18857265	-0.08959557	0.30058837	-0.277182	0.12793094	-0.09368666	0.06830608	-0.072799794	0.071337275	-0.17792222	0.14718044	0.16339642	-0.12693891	-0.05756041	0.04685148	0.14558558	-0.3436397	-0.07321695	-9.557278E-4
0.2932393	0.2975602	0.1849817	0.24960326	-0.01878341	-0.048492745	0.1525068	0.035369538	0.08929596	0.104783356	0.25485888	-0.052093703	-0.118780375	0.076043	-0.14769062	0.19817996	0.25723287	-0.17749335	-0.06477786	0.038374517	-0.4237154	-0.22025597	0.15368332	-0.3502365	-0.36867785	-0.23901391	-0.022424402	-0.10019567	-0.15597391	-0.22447576	-0.33198237	-0.29119053	-0.090751335	-0.2674102	-0.13106272	-0.029087339	-0.20309712	0.16281432	-0.3032377	-0.0319848
0.07969317	0.20233959	-0.29338333	-0.011533004	0.2187954	0.041359097	-0.23418784	0.18795441	0.17691122	-0.25715208	-0.15240842	0.057176933	-0.12315218	-0.23845012	0.18070002	-0.26562095	0.28064895	-0.20439644	0.28430092	-0.30821928	-0.33456287	0.35248965	0.03152031	0.38750276	0.10317913	0.13652925	0.15103312	-0.1236448	-0.19657575	-0.09070005	-0.24595274	-0.016895635	-0.28867164	-0.34056994	-0.038208723	0.1927849	-0.1278101	-0.3730268	0.2109619	0.15829697
-0.25759318	-0.05288991	0.12490102	0.111567505	-0.084001936	0.013655315	0.16399327	-0.1366765	-0.15580274	-0.28656068	0.08909404	-0.17047772	-0.17201364	-0.26852807	-0.3253595	-0.34341735	0.027181843	0.031871587	0.11112484	-0.365184	0.26241833	0.13647176	0.040841658	0.03252343	-0.025659213	0.1424051	0.21235439	-0.03714613	0.1807868	-0.14083494	0.20279956	0.31633353	-0.15529026	0.22042432	0.11813287	0.115037926	-0.047086243	0.22065006	0.18292755	-0.12431478
0.016261846	-0.37601086	-0.10603321	-0.27943456	-0.070160165	-0.27979684	-0.01260943	0.09421158	0.02530051	-0.14023435	-0.3586684	-0.2227901	-0.30478203	-0.39078194	-0.076723665	0.21663973	0.035645615	0.066746734	0.12744191	0.17447703	0.11853643	0.23591606	0.027325764	0.2661015	-0.15671995	0.19718218	-0.06199575	0.31886908	0.20016044	0.030037355	0.22980185	0.34326112	0.15227026	0.00887677	0.24933343	0.19547245	-0.015432894	-0.08738329	0.2743667	0.27032346
0.32750788	-0.17825042	-0.3508433	-0.02477027	-0.3033276	0.20789492	0.1745842	0.034750562	-0.040355906	0.08591217	0.01126061	-0.10675016	-0.05267235	-0.13522996	-0.15195066	0.0030465696	0.016340004	0.26651803	0.28181645	0.12020124	-0.4427251	-0.1267797	0.13405123	0.101483546	0.17727391	-0.2738954	0.19932428	-0.46199244	-0.3313662	-0.09131202	0.02765495	-0.5253611	-0.30596608	-0.0057850955	-0.39604145	0.16601585	-0.18945552	0.024466911	-0.19444445	0.08060088
-0.36813596	-0.34985045	-0.1574092	-0.14403862	-0.1718542	-0.06225054	-0.062239185	0.10246405	-0.11766913	0.24780121	-0.39309725	-0.22957942	0.044262726	0.27558252	-0.04635788	0.030666899	-0.4195919	0.03372661	-0.24967712	0.08117646	0.26916426	-0.018258695	-0.09012533	0.1534736	0.040457495	-0.18785718	0.2071172	0.24482928	-0.016531877	-0.11656528	0.30550134	-0.035416067	0.30033323	0.28362995	0.3103657	-0.16214013	0.28990692	-0.16734257	0.1387302	-0.2969744
0.21440521	-0.16743287	-0.07001017	-0.022015	0.07987279	-0.04760955	-0.2538388	-0.31270766	-0.14500292	-0.14954612	-0.13298719	0.2443932	-0.01810033	-0.2759275	0.19768578	0.08581039	0.25112477	-0.20548022	-0.1422834	-0.18402506	-0.1682433	0.17619437	-0.41172898	-0.14568841	-0.18615744	0.2476748	-0.22112758	0.10234749	0.25575927	-0.06485681	-0.25290197	-0.0419266	0.12305163	0.042324096	-0.13638787	0.18362612	0.17828101	0.32475555	0.24792342	-0.10135546
-0.29450014	0.043493714	-0.076094285	0.18575191	0.23877592	-0.121109344	-0.2711564	-0.3338712	-0.13764553	0.02095448	0.22359674	-0.09841761	-0.28954726	0.052461483	0.21300256	-0.43793002	-0.23474157	-0.27392235	0.054118544	-0.19644819	0.23078051	-0.33687463	0.058541454	-0.23479636	0.25619674	-0.29889226	0.24017154	0.20112604	0.21566801	0.14791672	-0.16516842	-0.29359394	-0.20848559	-0.298011	0.025880918	0.048508346	0.17020625	0.084544525	0.13398467	0.16633539
0.03903222	-0.25944468	-0.38589177	-0.11088634	-0.21258363	0.035982486	0.07328735	0.23659639	-0.16846424	-0.34611943	-0.30563885	-0.29265627	-0.11685838	-0.11277096	-0.10197705	0.12278041	-0.14520836	0.23659864	0.19578357	-0.0417431	0.012227862	0.22122005	0.17209716	-0.22299846	-0.16050182	0.13083883	-0.2901482	0.08048915	0.28737187	-0.1763064	-0.29043087	0.2560617	-0.24400288	-0.13003749	0.08604555	0.2899593	0.17967914	0.07521262	0.22501478	0.2546472
0.25830835	0.12137714	0.015759835	0.14243804	-0.09145776	0.17906593	-0.02066384	0.21968333	-0.15682091	-0.28058693	0.117033795	-0.13100958	0.10828653	0.090110995	0.2461081	0.24497916	0.2130399	0.14307168	0.014811456	-0.09642704	-0.31482401	-0.18146925	0.2419053	-0.40720427	-0.1775945	0.035811022	0.18936688	0.17123742	-0.06367382	-0.3221395	-0.3271113	-0.061490215	0.21599582	-0.07092679	-0.026790123	-0.1749583	0.2985633	0.20206466	0.1311385	-0.25595987
-0.14442441	0.07811978	-0.32532585	-0.2368853	-0.0029840306	-0.3788674	-0.08126046	-0.21189101	0.21335503	6.682422E-4	0.12116566	-0.18430568	0.10677163	0.3368129	-0.26966867	0.21184413	-0.2466822	0.019334102	-0.07268745	-0.23535019	-0.071791515	-0.14374761	0.09280534	0.22533335	-0.077004544	0.081844755	0.2967476	-0.107992545	-0.2603598	0.16704746	-0.25496757	-0.17933278	0.14924233	0.09699651	0.3246902	0.1673988	0.13894938	0.116566904	-0.25790203	-0.32634246
0.12704076	0.18882686	0.12710677	-0.28580135	-0.059685465	-0.18493858	-0.1660403	-0.11314647	-0.2230001	-0.10413249	-0.18665949	-0.3207398	0.07678183	-0.1260027	0.20501943	-0.054731723	-0.004702772	0.12886621	-0.03744732	0.24240907	0.2346953	-0.14356709	0.24260253	-0.11030385	0.24824873	0.14920866	0.17059465	0.021936886	0.021670312	-0.26905414	0.17278099	-0.28921384	0.122673534	-0.29020134	0.32430905	0.25654566	0.27638426	-0.10457221	-0.13982049	0.30073768
-0.06864695	-0.25037867	-0.24471687	-0.38013598	-0.26237214	-0.260037	-0.29480523	0.15673557	0.007236306	-0.020320464	-0.3591748	-0.21296346	-0.28869206	0.23020567	-0.3125514	0.059968375	-0.25361538	-0.12137882	0.22669482	0.049690586	0.21846166	-0.041809943	-0.13713105	0.024837913	0.301922	0.31400627	-0.1214905	0.13945663	0.31460598	0.20539515	-0.1444128	0.22542964	0.20526834	-0.2153192	0.20598568	-0.17819172	-0.19283625	0.17434654	0.11893588	0.20904113
0.07483833	-0.27928752	-0.07324661	-0.40460715	0.106790125	0.09041062	0.048338175	-0.2986679	0.17404868	0.099199325	-0.021346757	-0.35701668	0.35405612	0.05130703	0.27634296	-0.25858864	0.09606329	-0.2887763	-0.037752606	0.28094906	0.03184142	0.36645105	0.040718887	0.23922403	-0.032521773	0.2807338	-0.26123884	-0.19438876	-0.011997877	0.09917666	-0.3521993	-0.10995532	-0.37314364	0.13338104	0.048083246	-0.28024003	-0.39503235	-0.1270179	0.0984408	-0.30000055
-0.05702685	-0.2318725	0.17018126	0.17214891	-0.10010168	0.21344523	-0.21365508	-0.36797914	-0.015927214	-0.11343254	-0.26937455	-0.004601821	0.07130141	-0.20253167	-0.23729053	0.013693928	-0.23350196	-0.10191629	-0.33902285	0.098555334	-0.27051672	-0.32084697	-0.25548688	-0.24697316	0.030524435	0.25066072	0.22355787	0.21905273	0.25152138	0.17355406	0.29089648	-0.14166021	0.18122804	0.1903579	-0.09393627	0.21333537	0.101725176	-0.060563255	0.13274455	0.26941192
-0.18762317	-0.14921185	0.23620841	0.055754658	0.14789408	0.21019459	0.29560924	-0.2927094	0.26381218	0.10570653	0.061543375	2.3237104E-4	-0.12704487	0.2417686	0.292775	-0.29625246	-0.021699568	0.06945933	0.01072014	-0.16748287	-0.13068433	-0.12750757	0.16985904	-0.31155053	0.29943672	0.09482312	6.883601E-4	-0.36887717	-0.014881634	-0.4064283	0.041497193	-0.34082553	0.30183846	-0.22904173	-0.24682155	0.17900464	0.21315035	-0.2154655	-0.106112435	-0.19989279
-0.06580205	0.13757806	0.18103768	0.24919507	0.12387874	-0.08455515	-0.18005109	0.023515942	-0.2012126	-0.091996826	-0.19465865	-0.17943108	0.10176541	0.23777509	-0.19640023	0.15876621	0.24915832	-0.29607967	-0.34157816	0.13071893	-0.03198744	-0.056491554	0.12763217	-0.20675163	-0.010848689	-0.040316656	-0.15298228	-0.12746829	-0.19294609	-0.063256145	-0.14639041	0.33377862	-0.048242655	-0.048254624	-0.300982	0.2304406	0.14411002	0.28907838	-0.008090345	-0.14913085
