-0.06533462	0.026151635	-0.01385923	0.13526456	-0.08695355	-0.36327702	-0.13936678	-0.15575042	-0.009373049	0.0822087	0.012833415	0.25338283	-0.19072337	0.12036527	-0.08652285	-0.20200029	-0.04315894	0.025701903	0.21234226	-0.25924596	0.028892832	0.1615828	0.10904399	0.12533996	0.026234854	0.27750817	-0.089025065	0.04329738	-0.11942285	0.034415904	0.18822354	-0.23748848	0.14683536	0.20331323	0.113584734	0.1687114	-0.025382627	0.15469617	-0.14913377	-0.07548722	0.17359284	-0.18079679	0.32308584	0.34220904	-0.17572407	0.094556175	0.17875159	-0.06866577	-0.30544505	-0.111841954	-0.27214733	-0.17756255	-0.25363648	-0.05989229	0.32645696	0.18855987	0.15547861	-0.20365071	0.13359141	-0.021579502	0.14716883	-0.30639744	-0.12904617	-0.0043460806	-0.076424785	0.17046095	-0.032982044	-0.08519459	0.32145113	0.3517173	-0.012367912	0.2533171	-0.0796985	-0.14638261	0.07358669	0.24484685	-0.09571095	0.008082434	0.09960804	0.08991226	0.09856231	-0.0036550928	0.07448267	-0.29647735	-0.2226151	0.08985506	0.045324363	0.15783705	0.20950629	0.12208034	-0.019052466	0.23683444	0.06845469	0.20211373	0.23336351	0.0024973769	0.11362412	0.29334953	0.01348544	-0.11754297
0.249432	0.40081286	-0.31671274	0.38448057	0.37455663	-0.2354367	0.028421087	0.0029071928	0.065920256	0.18316856	0.5131498	-0.19959615	-0.08777375	-0.36142996	-0.12417023	-0.29000378	-0.21939571	0.2761259	-0.39647704	0.024643363	0.34577113	-0.46002257	0.37165654	-0.044370685	0.32674065	-0.04814046	-0.18430889	-0.095005885	-0.04622248	0.010083106	0.46568325	0.38025722	-0.2681583	0.124502026	0.26813227	0.37608716	0.17715475	-0.6516798	0.00847982	0.14857407	-0.06969231	0.08858222	-0.055533122	0.017183226	-0.40839118	0.39495894	-0.44924593	0.08565182	-0.0089145135	-0.4078757	0.31409872	-0.1989703	-0.19471987	-0.25728598	0.19413804	-0.55166626	0.6063604	-0.018968664	-0.42667985	0.2819987	0.3253416	0.34100443	0.08839844	-0.028468201	0.030723965	-0.035195537	0.27038923	-0.12934211	0.18640453	-0.07095815	-0.02466168	-0.02018542	0.41749647	-0.123302266	0.38759655	-0.43243173	-0.50037885	-0.18632843	0.04146902	-0.010423332	0.33724824	-0.17647448	0.18945713	0.10579137	0.406646	-0.27830714	-0.02186839	-0.23974362	-0.2321939	0.3866697	-0.42685685	-0.109074324	0.023079215	-0.1446498	-0.038414028	0.25430018	-0.14178438	0.14056385	-0.19480729	-0.089427136
0.25443318	-0.004187423	0.05838192	0.15878949	-0.12817183	0.053081322	0.24271283	-0.21137477	-0.0791341	-0.16158086	0.26381475	0.351973	0.23333211	-0.013068789	-0.063168965	0.11176918	-0.16786595	-0.009923613	-0.034378592	-0.5279799	0.021322032	-0.24483535	0.16149758	0.032186706	0.08109751	0.082337044	0.3478408	0.33644348	-0.20222636	0.17931953	-0.041620888	0.060859334	0.16399445	0.04023425	-0.04291816	-0.04759994	0.19144996	0.093076326	-0.3399606	-0.12065557	-0.1627086	-0.41048157	0.33134046	0.11254447	-0.0035855335	-0.013721855	-0.21712673	-0.042074952	-0.052867338	-0.020464715	0.066442035	0.15822907	-0.33097002	0.22138047	0.27517226	0.09257557	-0.00676493	0.08447892	-0.07025386	-0.34605503	-0.11778045	-0.047509	-0.28123075	0.01718337	0.16562194	-0.19341087	-0.25501555	0.086771764	-0.0950904	0.085260116	0.07280196	-0.19959657	-0.3639925	0.025931668	-0.14808938	-0.21259116	0.017637767	0.2684	0.4352376	-0.0545261	-0.32976353	-0.041528653	0.05889912	-0.3130359	0.13403393	0.20023201	-0.12590243	0.36359254	0.061944287	0.12823194	-0.056176797	0.10044193	0.09053815	0.19518308	-0.1421506	0.0088127125	0.08745458	0.08137913	-0.030415693	-0.013968313
0.37469134	-0.1799715	-0.21349758	-0.0022362955	0.21155502	-0.25138256	-0.19412729	-0.030736558	0.19994561	0.23276046	0.14016195	0.015860803	0.032603193	0.29429466	0.24339007	-0.14797185	0.20482855	0.2934348	0.25568432	-0.083110794	0.15472485	0.09041443	-0.17069507	0.033813678	-0.38439184	-0.18541902	0.013671973	-0.09598707	0.085414656	-0.009103166	0.18788244	-0.03130168	-0.24281067	-0.3177448	-2.5568157E-4	-0.14559592	-0.19207643	0.027196506	0.0061164442	-0.17956325	0.41064912	-0.38634008	-0.3019497	0.34247312	0.17811295	0.062139764	-0.21034008	-0.06607989	-0.079313196	-0.23279025	-0.26142213	-0.19369738	0.050711762	-0.15492032	-0.14553745	0.08817026	0.34788233	-0.09757123	-0.019738756	0.07311463	0.1230986	0.07369055	0.43476957	-0.023251548	-0.0956435	0.039413985	-0.047611535	-0.05494827	0.29395562	0.21668361	-0.01581553	0.2806348	0.09483204	-0.22863154	-0.23412324	0.12894532	-0.42100695	-0.2724797	0.011209743	0.08121793	0.3046212	-0.37060353	0.27613625	0.090932064	0.15536228	-0.12588716	-0.156701	0.4333229	-0.15483105	0.043791756	0.0934856	-0.022852529	0.18955211	0.057312287	0.27796435	0.447785	-0.012070827	-0.092510745	-0.05878638	-0.16483267
0.2210702	-0.011586949	0.0929225	0.25145698	0.17801784	0.02441947	0.12347668	0.014386972	-0.17218077	0.36738682	0.42585137	0.20839575	0.08470837	0.16826601	-0.1411652	0.05165394	-0.42321315	-0.04753783	0.19171451	-0.37075806	-0.33146346	-0.47870582	0.28560522	-0.12208552	0.37881404	0.5369533	0.36853087	0.26420227	-0.06336432	0.023596065	0.14866772	-0.42299545	0.29581916	0.3320499	-0.23457311	-0.15942866	-0.10637789	-0.037596997	0.08945032	-0.19295938	-0.02983429	-0.46367052	0.18343651	-0.12056731	-0.3717268	0.07587897	-0.070251346	0.5023879	0.19244543	0.19718453	-0.009153421	-0.15707606	-0.2820438	-0.11045832	0.34202412	-0.44748956	0.34904134	0.070235506	0.118110135	-0.4600837	0.116195165	-0.03398546	-0.23994708	0.29951042	0.19252796	-0.0992923	0.23880358	-0.029660584	0.08290902	0.08013747	-0.15081117	-0.04666681	0.19436426	0.22152922	-0.3191955	-0.27093568	-0.6574418	2.422632E-4	0.39547208	0.4407476	0.40438756	-0.03073638	0.035766143	-0.7182594	-0.14838026	0.110280946	-0.1540552	-0.01846356	0.16282779	0.124012314	-0.14077486	0.4018183	-0.35765857	0.09539419	-0.41997445	-0.03510652	-0.015556579	0.1398054	0.30623206	0.2257052
0.015139108	-0.074336044	-0.22424006	4.878369E-4	0.020556418	-0.4617886	0.011561037	-0.42721847	0.16471091	-0.28602666	0.32204044	0.29752874	-0.41923884	-0.0616019	0.2178478	0.06479584	0.35386616	0.23818643	-0.13455266	0.17746943	0.32813686	-0.09319906	-0.008301743	0.6562951	-0.22090837	-0.12475679	-0.047782023	-0.12861067	-0.38220918	0.17792442	0.0035326462	-0.11723996	0.2608559	-0.007875237	0.019972274	0.45859754	0.011050898	-0.013174944	-0.30764017	-0.08119731	-0.026003543	0.10496181	0.13838449	0.22638027	0.022566635	0.12617509	-0.2833634	0.1986309	0.03467244	0.11759064	0.20970973	-0.4017693	0.16331236	-0.075587265	0.32007676	-0.08409855	0.02002348	0.15392637	-0.14753082	0.2528194	0.12211701	-0.28468537	-0.4310576	-0.30202112	0.22778603	-0.28424922	-0.29954493	-0.26074576	0.37475592	0.012817645	-0.14763382	0.054200076	0.17058422	0.16485682	0.06813954	0.17367423	-0.10049017	0.23957752	0.01476711	-0.091432415	0.031083213	-0.049272954	0.20273736	0.18056633	0.062286854	0.081246786	0.12645204	0.064053245	0.36131686	-0.1526787	-0.22522584	0.10299284	0.39491788	-0.38161993	-0.1714276	-0.12927358	-0.16085704	0.13352413	-0.23101786	-0.20731266
0.24657728	0.16051975	0.11227104	0.30409312	-0.26908585	0.09494528	-0.04104223	-0.07961151	-0.3665653	0.010630257	0.06331555	0.48909375	-0.010344964	0.26879618	0.31696573	0.20029047	0.13121338	0.23151301	0.15781179	-0.25038543	0.2711773	-0.1854933	0.08711534	-0.3050127	-0.32712018	0.1898492	0.04267944	0.2166489	0.019114602	-0.06903253	-0.11059456	-0.07815862	-0.25814724	0.15939075	-0.19995187	-0.46160966	0.00919233	0.077670194	-0.061365224	-0.19089228	-0.08342819	-0.2473168	-0.14035936	-0.0042597516	-0.6154468	0.21084899	-0.29910913	-0.05496411	-0.15879789	-0.2670162	-0.26047757	0.15079483	0.13648522	-0.33887994	0.33744547	-0.20883869	0.20772219	0.10409791	-0.36771733	0.35280034	-0.4639525	0.21889178	-0.25230992	-0.07679928	0.035305716	-0.15226041	0.05032395	-0.3236798	0.19256306	-0.16465503	0.20297357	0.12253188	-0.03817433	-0.34559426	0.25565103	0.47171685	0.07040285	0.16406405	0.21171518	0.23832	0.29941532	-0.23173769	0.029984452	0.08038617	0.062769316	-0.53558755	-0.19406004	-0.2766747	0.2813659	0.5484808	0.14307067	0.013141914	0.30714804	0.105788656	-0.040906217	0.5414291	-0.10484147	0.27748337	-0.013356929	-0.038338542
0.013077853	0.17982632	0.21317235	0.16454467	0.2010639	-0.48924318	-0.02837303	-0.1599804	-0.049842753	-0.42692298	0.33071813	0.078483514	-0.3201815	-0.09621762	0.25775144	-0.02565258	0.19032104	-0.046847817	0.08810853	0.032700047	-0.12219413	-0.47524378	-0.3282109	0.37717056	0.27444977	0.13615926	0.2578017	0.016497646	-0.21523383	-0.11696866	0.021490104	-0.23435074	0.1033746	0.16960181	-0.02324945	0.42909697	-0.1593329	0.04611775	-0.12273764	-0.27060908	0.12758096	0.08258464	0.020440819	0.4379386	-0.050408375	0.04297253	-0.13236845	0.38120776	-0.09801863	0.1552634	0.21108986	-0.15097119	0.075481966	0.3483886	0.16669233	-0.04824441	-0.2332472	-0.3346855	0.58038175	-0.13276486	0.11273057	-0.15852721	-0.3503014	0.25973645	-0.012790192	-0.34083244	-0.11068497	-0.40820557	0.4725039	0.18931991	-0.20965283	0.17380142	-0.09471463	0.09930871	0.13092762	0.19237547	-0.17784135	0.04417121	0.21132603	0.095755175	0.14167039	0.15168862	0.016403621	-0.26474	-0.072799735	0.27477846	-0.07645455	0.0067225816	0.3772048	-0.18733367	-0.2983475	0.36166534	-0.021292532	-0.14409165	0.32481065	-0.2190694	0.054699235	0.015326211	0.088915646	-0.39924085
-0.17408344	-0.31393534	0.08518283	0.32403147	-0.2549237	-0.2189857	-0.4092177	-0.21634834	-0.22102186	0.398207	-0.33846658	0.48214844	-0.21977726	-0.0022306358	0.53332657	0.07983855	0.019097632	0.120065	0.23417304	-0.17842129	0.3156836	0.011066074	0.70062447	0.08759198	-0.1279399	0.5113988	-0.14402176	-0.04118175	-0.12317643	-0.042418733	0.011415693	-0.4517105	0.13636555	0.19069386	-0.054086592	-0.39738944	-0.19904815	0.40464208	-0.2773764	-0.32973948	0.10217593	-0.21340652	0.42909512	0.19073719	-0.098859176	-0.27490243	0.047978267	0.09199678	0.14530069	0.22038466	-0.03270274	-0.28011352	-0.18102099	-0.45293194	0.6158405	-0.12293702	0.4018474	0.065842174	-0.089837134	0.2951475	0.05254189	-0.4360688	-0.13016719	-0.18561824	0.06717825	-0.017611148	-0.08034259	-0.104524285	0.17833275	-0.1490327	-0.15961228	-0.052205507	0.10669471	0.18653037	-0.1293865	0.19236478	-0.35008845	0.18798344	0.22172341	-0.11539429	0.5181479	-0.3332191	0.34147272	-0.0633837	-0.3933692	-0.06068557	-0.10480251	-0.34413895	0.48750284	0.35515234	0.03144865	0.10233465	0.048582483	0.05060789	0.11112062	-0.23850302	0.11678554	0.17622316	0.20058419	0.32865748
-0.055255167	0.31551167	0.3194674	0.15360573	0.16078901	-0.12800047	-0.05553682	0.2414532	-0.2730183	-0.2952941	0.26929405	0.37582594	-0.29131344	0.08258008	-0.14421283	-0.12301774	0.08361956	0.353579	-0.14133567	-0.21254483	-0.270743	-0.14521646	0.08856749	0.0018173868	-0.04948036	0.21557729	-0.09110191	-0.08298812	0.08757139	-0.054521617	0.23812325	-0.47831774	0.29310933	0.3934546	-0.34081632	0.123606846	0.54348403	-0.119786836	0.031881824	0.07459499	-0.10205682	0.122859165	-0.118296415	0.17679094	-0.4309483	0.08771016	-0.09014878	0.39498228	-0.23717824	-0.24300511	-0.05132006	-0.16760196	0.037280746	0.11347941	0.30407712	0.03968929	0.018689645	-0.2746553	0.14915523	0.1351182	-0.19441128	0.01856748	-0.51964	-0.03487707	0.24555252	0.060788482	0.19560756	-0.5674351	0.38626528	0.07762321	0.18582416	0.20748813	-0.042343695	-0.17944565	0.14874777	0.3451243	0.20780653	0.013780514	0.031841815	0.4149835	0.35532573	0.058551498	-0.11525028	-0.15647222	-0.14983226	-0.24525231	0.046242435	-0.3253858	0.5742103	-0.035908263	0.06164585	-0.18286814	0.2514197	-0.061814196	-0.017653339	0.11261641	-0.21674308	0.34839845	-0.0981414	-0.18818958
